,pipeline_id,length_km,diameter_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
3844,PL-27393,3.708056,471.87034,2,PVC,Urban,Routine,29,7.484607,21.824402,652.590683,Low,Severe,0,0
3845,PL-66439,7.010654,183.862671,17,Cast Iron,Suburban,Corrective,59,9.795676,26.720324,688.511561,High,Severe,0,0
3846,PL-89922,6.164124,1002.674384,45,PVC,Rural,Preventive,68,6.868213,29.845905,322.934179,Critical,Moderate,1,1
3847,PL-33536,8.771436,193.964567,1,Cast Iron,Urban,Corrective,18,2.07578,7.34517,428.343728,Critical,Minor,1,1
3848,PL-60024,6.79642,961.791839,11,Steel,Suburban,Corrective,61,9.774859,46.356844,928.317933,Critical,Minor,0,1
3849,PL-56366,5.877863,807.818099,32,PVC,Urban,Preventive,9,6.813747,20.650826,141.132998,Critical,None,0,1
3850,PL-16746,9.225664,132.726366,21,Steel,Rural,Preventive,60,9.014057,24.435789,715.433701,Medium,Moderate,1,0
3851,PL-15470,1.371319,214.472596,23,Cast Iron,Rural,Corrective,39,3.387317,45.712983,307.849245,Critical,Moderate,1,1
3852,PL-93520,6.810138,396.885248,48,PVC,Rural,Preventive,66,4.605007,43.606344,329.065819,Low,None,0,0
3853,PL-26154,1.845064,1105.436552,50,PVC,Urban,Preventive,46,6.176071,40.973753,987.352679,High,Moderate,0,0
3854,PL-99549,5.778088,1001.994833,22,Steel,Rural,Routine,54,3.404764,31.37286,717.995669,Low,Moderate,1,0
3855,PL-65697,5.340556,235.537224,36,Cast Iron,Urban,Routine,6,8.645486,11.535616,557.41141,Medium,Severe,0,0
3856,PL-36616,0.708575,772.547336,30,Cast Iron,Urban,Corrective,39,6.11543,37.236854,832.151033,Medium,None,1,1
3857,PL-66424,3.546575,795.424905,36,Polyethylene,Rural,Corrective,58,9.89134,27.091457,303.813127,High,None,1,1
3858,PL-55841,6.80661,516.175532,28,PVC,Suburban,Corrective,65,9.807944,9.745121,249.767314,Low,Minor,0,1
3859,PL-78233,1.494278,532.662922,11,PVC,Rural,Routine,21,7.877351,44.581049,224.459847,Medium,Moderate,0,0
3860,PL-81940,8.798915,730.506495,21,Steel,Rural,Corrective,38,5.118557,43.839453,325.28948,Critical,None,1,1
3861,PL-31384,8.786541,171.346287,2,Cast Iron,Urban,Preventive,35,1.464878,24.816626,222.703607,Medium,Minor,1,1
3862,PL-38784,4.56235,486.998714,45,PVC,Suburban,Preventive,51,6.87806,6.781002,310.882138,High,Moderate,0,1
3863,PL-96859,8.024916,1039.985382,30,Steel,Rural,Preventive,40,8.252807,31.973606,358.018102,High,Severe,1,1
3864,PL-78752,1.51183,204.266491,16,Polyethylene,Suburban,Corrective,31,8.410513,18.960991,229.909083,Critical,Moderate,0,1
3865,PL-97426,7.243921,205.481031,25,PVC,Suburban,Corrective,28,9.937369,36.218557,511.600169,Critical,Moderate,0,1
3866,PL-16482,7.36049,1079.946489,11,Cast Iron,Rural,Preventive,58,2.094409,7.818477,560.89147,High,Moderate,1,0
3867,PL-39295,9.974384,579.664167,1,Cast Iron,Urban,Corrective,59,7.824709,10.890301,32.988496,Critical,None,0,1
3868,PL-83335,3.311457,847.611819,45,Polyethylene,Urban,Corrective,35,3.794193,33.144989,969.212905,Critical,Severe,1,0
3869,PL-10553,9.529561,776.736699,27,Cast Iron,Rural,Routine,48,6.588942,35.847771,822.910097,Medium,Moderate,0,1
3870,PL-47832,2.492165,408.407213,21,Cast Iron,Urban,Preventive,46,5.021527,18.565013,640.571894,Low,None,1,1
3871,PL-83706,0.591792,590.565939,27,Steel,Urban,Routine,11,4.251267,33.0116,373.389083,Medium,Moderate,1,0
3872,PL-34575,8.936729,250.494551,7,PVC,Rural,Preventive,64,5.037362,38.754871,420.494486,High,None,1,1
3873,PL-70298,4.144466,635.94011,16,PVC,Urban,Corrective,14,9.42655,16.811146,246.761664,High,Severe,1,0
3874,PL-79303,5.209944,401.674231,34,Steel,Suburban,Routine,67,9.135065,27.328036,954.287996,Low,Severe,0,0
3875,PL-69038,9.53456,475.446019,14,Cast Iron,Suburban,Routine,29,6.146037,11.422505,544.514994,Critical,Severe,1,0
3876,PL-65241,8.093821,103.587474,8,Steel,Rural,Preventive,41,8.635072,23.562422,829.840368,Critical,Severe,0,1
3877,PL-62773,9.737548,1187.607323,9,Steel,Rural,Routine,67,8.140644,15.59308,621.964418,Critical,None,0,1
3878,PL-37702,9.418723,1052.840505,4,Steel,Urban,Preventive,61,5.248832,23.899979,143.678771,Medium,Minor,1,0
3879,PL-13872,0.991947,1129.570118,21,Polyethylene,Suburban,Routine,1,2.230196,41.089134,79.430755,Medium,Severe,0,0
3880,PL-25490,4.35723,460.999577,42,Polyethylene,Urban,Routine,14,7.954611,13.253742,775.486978,Low,Moderate,0,0
3881,PL-90736,2.289406,202.603723,6,Cast Iron,Rural,Corrective,24,1.972956,48.073428,931.032937,High,Severe,1,1
3882,PL-39464,6.913076,419.114601,45,Cast Iron,Urban,Corrective,54,5.721117,41.998638,490.539563,Low,Minor,1,1
3883,PL-25914,3.086825,1052.427431,15,Polyethylene,Rural,Corrective,71,7.59208,5.447349,498.279139,Medium,Minor,1,0
3884,PL-50628,9.440588,235.449369,29,Polyethylene,Suburban,Routine,69,5.090969,44.874252,936.710925,Critical,Severe,1,1
3885,PL-83034,6.769648,229.393662,36,Steel,Suburban,Corrective,53,9.142293,27.961806,889.466645,Critical,Moderate,0,0
3886,PL-54798,8.109739,144.092287,12,Cast Iron,Suburban,Routine,12,8.282484,7.744751,404.362967,Low,None,0,1
3887,PL-15914,6.006086,545.397737,42,Cast Iron,Urban,Routine,39,4.353884,15.704445,581.185672,Critical,Severe,0,1
3888,PL-54805,2.869595,150.510272,33,Steel,Rural,Routine,62,2.66834,8.577858,761.140153,Critical,Severe,1,1
3889,PL-58154,3.904866,526.028882,23,Polyethylene,Rural,Corrective,31,3.023872,31.90557,503.384285,High,Moderate,0,0
3890,PL-99811,4.408339,310.600362,24,Cast Iron,Rural,Corrective,39,9.729234,39.931825,107.491707,Critical,None,0,0
3891,PL-47814,4.233676,942.980719,30,Steel,Rural,Routine,2,6.984929,11.952384,156.177631,High,None,1,1
3892,PL-51686,8.916186,184.385265,8,PVC,Urban,Routine,72,7.179385,44.959346,708.939629,High,Minor,1,1
3893,PL-69935,9.634812,401.70317,6,Polyethylene,Rural,Routine,67,2.232968,35.264562,127.727229,High,Minor,0,0
3894,PL-79503,2.333536,950.425187,14,Cast Iron,Urban,Routine,7,3.943233,25.12134,750.27088,High,Minor,1,1
3895,PL-52940,7.949646,183.825965,21,Polyethylene,Urban,Preventive,72,2.839793,21.641162,516.68808,Low,Moderate,0,0
3896,PL-10079,3.392231,311.880606,19,Polyethylene,Urban,Routine,63,9.354545,47.126774,91.807708,Low,Severe,1,0
3897,PL-69200,3.443289,179.440665,13,Cast Iron,Suburban,Corrective,1,6.017013,30.259924,611.864616,High,Minor,0,1
3898,PL-11970,2.651498,1101.603695,50,Polyethylene,Rural,Routine,32,6.182838,43.202986,164.42095,High,Moderate,0,0
3899,PL-39579,3.203381,447.196976,20,Steel,Urban,Routine,13,2.084173,22.547234,187.727829,Low,Moderate,1,1
3900,PL-87725,8.481011,365.227679,39,Steel,Rural,Preventive,9,1.680817,44.351203,516.869176,High,Minor,1,1
3901,PL-51028,7.04663,830.738196,37,Cast Iron,Suburban,Corrective,62,5.260761,41.004499,346.974622,High,Moderate,1,1
3902,PL-67137,1.480893,775.390098,47,Cast Iron,Rural,Corrective,55,4.301612,44.993723,888.619408,Medium,Minor,0,1
3903,PL-66167,7.634905,1063.057319,4,PVC,Suburban,Routine,25,6.852581,37.684667,103.656515,Low,Minor,1,0
3904,PL-30416,6.968867,723.980376,6,PVC,Urban,Preventive,64,5.402794,18.646843,600.48985,Critical,None,0,1
3905,PL-52996,4.197924,1018.909675,7,Polyethylene,Suburban,Corrective,11,2.895883,18.63349,279.01374,Low,None,0,0
3906,PL-22249,6.552343,682.121922,11,Polyethylene,Suburban,Routine,49,5.989826,8.926095,639.835075,Low,None,1,0
3907,PL-40946,6.552973,750.661913,17,Polyethylene,Urban,Routine,58,3.973702,5.339553,242.858206,Medium,Minor,0,1
3908,PL-22773,5.798595,419.688168,34,Cast Iron,Rural,Preventive,22,1.301992,32.723596,371.797433,Medium,Minor,0,0
3909,PL-86376,4.580916,152.877164,27,Steel,Rural,Routine,55,7.449983,12.172557,553.480484,Low,Moderate,0,1
3910,PL-47475,4.290407,163.312195,29,Polyethylene,Urban,Routine,33,5.920175,35.844916,333.835594,High,Moderate,1,0
3911,PL-84545,8.674722,794.350352,11,PVC,Rural,Corrective,64,2.310759,16.80359,491.547437,High,Severe,0,0
3912,PL-37480,4.641674,364.005283,9,PVC,Suburban,Preventive,66,9.216268,21.343775,776.11563,Low,Minor,0,0
3913,PL-43735,9.123538,987.919076,22,PVC,Suburban,Corrective,42,4.851012,47.15638,857.437433,High,None,1,1
3914,PL-42610,7.573113,1090.43901,17,PVC,Rural,Preventive,28,7.167034,37.752937,139.345059,Critical,Minor,0,0
3915,PL-11478,6.299162,829.881689,3,Cast Iron,Urban,Preventive,28,1.168915,43.873443,324.690331,High,Minor,1,0
3916,PL-37930,0.385108,261.985753,21,Cast Iron,Urban,Preventive,68,2.268029,31.792289,834.964107,High,Moderate,0,1
3917,PL-42348,2.107668,129.656374,33,Cast Iron,Suburban,Corrective,54,3.665087,47.209836,114.426325,High,Severe,0,0
3918,PL-90090,8.238697,448.125461,13,PVC,Rural,Corrective,30,8.066895,49.782583,898.599272,Critical,Minor,0,0
3919,PL-35474,4.740632,426.790143,31,PVC,Urban,Corrective,33,6.214095,47.524262,607.540271,High,Moderate,1,0
3920,PL-61242,4.679804,905.062979,11,Polyethylene,Rural,Routine,32,5.497003,14.821582,141.500332,High,None,0,0
3921,PL-73459,0.713556,864.668853,34,Steel,Urban,Preventive,22,4.752675,48.555604,359.973525,Critical,Minor,1,1
3922,PL-79782,4.406142,372.189927,43,PVC,Suburban,Corrective,69,5.321826,28.297479,679.453844,Critical,None,1,1
3923,PL-19763,9.883452,455.845001,21,PVC,Urban,Corrective,61,7.722239,14.631082,510.168424,High,Minor,0,0
3924,PL-74119,0.941792,915.054724,13,PVC,Rural,Routine,43,5.486118,33.415085,955.840286,High,Moderate,1,0
3925,PL-37270,5.018412,876.853474,46,Cast Iron,Suburban,Corrective,38,2.659576,39.682617,637.537273,High,Severe,1,0
3926,PL-96019,7.055342,249.885381,31,Polyethylene,Urban,Preventive,34,5.50131,25.28608,823.85945,Low,Moderate,1,1
3927,PL-58306,7.105397,1048.180068,2,Cast Iron,Suburban,Routine,51,4.158421,19.019201,446.593382,Critical,Moderate,0,1
3928,PL-94519,5.587143,963.74073,37,Polyethylene,Suburban,Corrective,56,4.597213,9.195098,139.465699,Low,Moderate,0,0
3929,PL-76370,2.547329,1184.904407,14,Polyethylene,Urban,Routine,50,9.698354,26.767731,116.857973,Critical,Minor,0,1
3930,PL-88493,7.154442,612.238719,24,Polyethylene,Suburban,Routine,47,4.663955,45.466819,891.955136,Critical,Moderate,0,1
3931,PL-15893,0.677649,1188.600686,42,PVC,Suburban,Corrective,7,9.710494,43.428618,446.767845,High,Moderate,0,0
3932,PL-38233,9.55705,971.751524,3,Steel,Urban,Corrective,18,9.344845,13.741583,184.060036,High,Severe,0,0
3933,PL-75748,5.810096,498.110991,44,PVC,Rural,Routine,28,2.688858,30.279406,234.097808,Critical,Moderate,0,0
3934,PL-70813,6.666985,858.280732,7,Polyethylene,Urban,Corrective,21,5.327351,49.326142,494.727327,Low,Moderate,0,0
3935,PL-35402,4.09918,917.744259,40,Polyethylene,Rural,Corrective,14,1.01907,36.233191,742.838869,Critical,Minor,1,1
3936,PL-55429,3.178514,391.847299,32,Polyethylene,Suburban,Routine,1,3.585428,41.852985,507.933279,High,Minor,1,0
3937,PL-42408,8.813615,1091.56568,12,Polyethylene,Rural,Routine,33,1.131819,18.254969,862.514711,Medium,None,0,0
3938,PL-95376,2.670243,325.757181,43,Steel,Rural,Preventive,46,3.201889,27.601901,24.89129,High,Moderate,0,0
3939,PL-11974,5.976917,1172.280803,29,Cast Iron,Rural,Preventive,30,5.831294,45.834475,391.229877,Medium,Minor,0,1
3940,PL-34225,0.390721,669.392431,15,Cast Iron,Urban,Preventive,47,7.44099,25.22398,483.755716,Critical,None,1,0
3941,PL-87825,0.676255,885.245064,25,Cast Iron,Suburban,Corrective,52,6.833595,46.385123,539.980589,High,Minor,1,1
3942,PL-75585,4.620102,956.458838,5,Polyethylene,Urban,Preventive,17,2.99384,18.031574,497.321914,Low,Moderate,0,0
3943,PL-12477,6.681589,362.519822,6,Steel,Urban,Preventive,50,6.701329,11.396258,785.625202,Low,Moderate,1,1
3944,PL-82543,4.408233,185.246213,3,Polyethylene,Urban,Corrective,43,1.338701,26.165905,715.182274,Medium,Minor,0,1
3945,PL-32923,0.397487,307.203278,43,Cast Iron,Urban,Preventive,10,7.325884,35.624642,457.522535,Critical,None,1,0
3946,PL-76406,4.932726,314.375079,27,Steel,Suburban,Preventive,52,8.327976,15.86757,683.867178,Medium,Severe,1,0
3947,PL-87321,5.595818,756.108479,15,Polyethylene,Suburban,Corrective,49,7.351372,47.793126,940.323869,Low,Severe,0,1
3948,PL-91966,2.594665,791.750757,12,PVC,Suburban,Preventive,16,3.333413,30.571995,164.902099,Low,Minor,1,0
3949,PL-51368,6.140165,173.337749,31,Steel,Suburban,Preventive,36,3.762319,26.407566,323.182633,Critical,Severe,1,1
3950,PL-40738,6.084695,270.599078,41,PVC,Suburban,Corrective,12,9.066101,7.114556,610.944816,Low,Minor,0,1
3951,PL-67302,5.677608,316.83696,40,Steel,Rural,Preventive,54,5.873291,13.646734,195.145805,Critical,Minor,1,1
3952,PL-81415,2.525512,245.698675,46,Steel,Suburban,Routine,39,2.505756,23.852908,409.910799,Medium,Moderate,1,0
3953,PL-89001,4.651073,155.215051,32,Polyethylene,Urban,Corrective,47,3.873017,34.551718,856.53489,High,Severe,0,0
3954,PL-19579,7.716142,660.457318,11,Steel,Rural,Routine,62,4.187676,35.638787,191.89124,High,Moderate,0,0
3955,PL-26216,5.072323,256.981548,28,PVC,Rural,Preventive,20,3.433972,23.702539,331.503569,Medium,None,0,1
3956,PL-99297,0.768291,1095.234252,20,Cast Iron,Rural,Corrective,43,7.094949,42.194124,421.332275,Critical,None,0,1
3957,PL-80631,4.511029,548.728066,4,Steel,Suburban,Routine,31,4.980405,46.587997,79.449587,Low,Severe,1,0
3958,PL-44971,8.981676,115.917014,11,PVC,Suburban,Preventive,24,7.924992,40.851847,164.383468,Low,Minor,1,1
3959,PL-24986,3.463488,428.159324,11,Cast Iron,Urban,Routine,72,9.439655,10.198561,934.334653,Low,Moderate,0,1
3960,PL-10961,2.864728,1158.336238,6,Cast Iron,Rural,Corrective,60,1.847717,38.69289,858.498534,High,Severe,0,0
3961,PL-40662,3.084458,1084.484782,38,PVC,Suburban,Corrective,26,8.506414,38.444684,338.373706,High,Moderate,1,1
3962,PL-71068,8.726369,338.541596,14,PVC,Rural,Corrective,54,7.894573,10.27636,198.721245,Critical,Minor,1,0
3963,PL-25155,7.658559,670.303335,15,PVC,Urban,Corrective,58,5.847069,24.597036,857.121111,Medium,Moderate,1,1
3964,PL-60003,8.410996,607.355026,5,Polyethylene,Suburban,Corrective,53,5.410713,26.686529,814.881013,High,Minor,1,1
3965,PL-67568,1.921664,103.699473,34,PVC,Suburban,Preventive,65,5.498686,10.776007,572.361345,Medium,Moderate,0,1
3966,PL-28536,4.328338,668.117754,13,Cast Iron,Suburban,Routine,6,2.849452,22.480842,30.4708,High,Minor,1,0
3967,PL-20558,0.333235,1014.070987,38,Cast Iron,Suburban,Preventive,56,5.676246,34.376293,808.383377,Medium,Moderate,0,0
3968,PL-41352,4.657399,1127.249265,40,PVC,Urban,Routine,71,2.44932,49.618967,404.849806,Critical,Moderate,1,1
3969,PL-12533,7.299696,1018.75594,42,PVC,Rural,Preventive,26,1.943574,17.534405,367.733058,High,Moderate,1,1
3970,PL-24950,0.56991,146.382985,40,Steel,Urban,Corrective,39,2.082575,8.978367,756.039573,Critical,Minor,1,0
3971,PL-63557,4.01184,460.157984,28,Cast Iron,Urban,Preventive,27,4.646415,24.152435,241.304895,Medium,None,1,1
3972,PL-36391,3.827464,187.693804,28,Cast Iron,Urban,Corrective,32,9.811532,26.551883,916.285521,Low,None,0,1
3973,PL-57123,2.782713,643.088415,15,PVC,Urban,Corrective,23,7.022092,31.281694,725.153357,High,Severe,1,1
3974,PL-46868,4.491445,274.264581,8,PVC,Urban,Preventive,52,1.760955,8.511225,159.016428,Medium,Severe,1,1
3975,PL-59063,1.63318,1091.057513,20,Cast Iron,Urban,Corrective,21,4.304678,38.280856,422.113332,Low,Moderate,1,1
3976,PL-77483,8.017183,1034.724614,9,PVC,Suburban,Preventive,40,6.856997,47.073872,990.34985,High,Severe,1,0
3977,PL-17652,5.535982,450.812181,45,Steel,Suburban,Preventive,44,7.19711,38.240622,616.625324,Low,None,1,1
3978,PL-66717,4.028746,384.036468,5,PVC,Rural,Corrective,9,8.909575,8.400073,312.31812,High,Severe,0,1
3979,PL-95578,3.286668,965.704687,11,Steel,Suburban,Preventive,21,7.269554,37.005879,118.53954,Medium,None,1,1
3980,PL-45493,2.307636,734.868183,49,Steel,Rural,Preventive,23,1.956686,19.091151,553.90814,Medium,Moderate,1,0
3981,PL-99048,7.823493,925.653327,9,PVC,Suburban,Corrective,11,4.970102,41.184397,388.305056,High,None,1,0
3982,PL-78636,6.826135,1150.36337,33,PVC,Rural,Preventive,67,2.548521,19.867322,236.949981,High,Severe,1,1
3983,PL-76737,7.482078,491.283859,38,Polyethylene,Rural,Preventive,55,2.305372,7.882909,135.731119,High,Minor,0,0
3984,PL-12212,0.656637,528.21513,12,Polyethylene,Rural,Routine,71,1.195168,20.608687,567.476602,Low,Minor,1,0
3985,PL-77385,0.277566,585.319183,30,Steel,Urban,Corrective,40,7.311913,42.157912,966.96738,High,Minor,1,0
3986,PL-95251,4.37235,564.307292,17,Cast Iron,Suburban,Preventive,37,6.469282,36.337541,880.509412,Critical,Severe,0,1
3987,PL-10657,7.606925,359.294746,15,Steel,Rural,Corrective,14,6.465719,39.937287,372.978354,Low,Severe,1,0
3988,PL-56018,8.617506,730.781844,37,Steel,Rural,Preventive,13,8.709453,8.902605,877.138484,Medium,Severe,0,0
3989,PL-56521,2.466457,1088.625119,22,Cast Iron,Rural,Preventive,17,3.864328,33.464828,574.438919,Low,Minor,0,1
3990,PL-53533,2.089317,707.881904,47,Cast Iron,Urban,Preventive,70,6.638358,26.187543,55.749656,High,Severe,0,0
3991,PL-45711,5.588858,938.973407,18,Steel,Suburban,Routine,69,9.444616,18.999053,743.324333,High,Minor,1,0
3992,PL-95004,3.957437,459.678641,38,Polyethylene,Suburban,Corrective,40,6.062185,19.731076,124.661072,High,Severe,1,0
3993,PL-78989,7.309668,439.781048,27,Polyethylene,Rural,Corrective,69,4.171864,27.248156,270.117164,Low,None,0,1
3994,PL-50193,7.061804,1181.991349,16,PVC,Rural,Routine,15,2.416791,21.333899,504.704056,Critical,Minor,1,0
3995,PL-96834,0.236214,391.012943,8,PVC,Rural,Routine,12,4.760922,36.195449,393.6694,High,Severe,1,1
3996,PL-57966,2.606107,918.788685,7,PVC,Urban,Corrective,71,3.864776,47.123895,973.983925,Medium,None,1,1
3997,PL-90361,2.13219,820.245001,1,Polyethylene,Suburban,Corrective,34,2.874905,18.699965,978.35396,Low,Severe,1,1
3998,PL-27510,1.340195,337.251002,31,PVC,Urban,Routine,59,7.357071,26.730056,664.902004,High,Minor,0,0
3999,PL-35637,8.670454,344.118905,10,Polyethylene,Urban,Routine,54,3.703552,21.331852,426.520937,Low,Moderate,1,1
4000,PL-36447,1.582385,1117.934207,17,Polyethylene,Suburban,Preventive,42,1.011145,23.11722,619.058904,Critical,Moderate,1,0
4001,PL-71541,4.262043,733.589958,24,Steel,Rural,Corrective,60,5.41508,42.193274,846.899417,Medium,Minor,0,0
4002,PL-93343,6.886173,927.849022,19,Steel,Rural,Routine,28,6.230204,30.742745,527.911509,Low,Minor,0,0
4003,PL-77524,1.054014,1193.468918,40,Polyethylene,Rural,Preventive,3,7.892106,43.725723,565.956401,Critical,None,1,1
4004,PL-22575,3.565761,934.422762,39,Steel,Urban,Preventive,38,2.034897,17.998313,505.895979,Low,Moderate,0,0
4005,PL-22211,9.406301,830.013295,37,Steel,Urban,Preventive,61,6.126973,21.62681,399.411989,Medium,Severe,1,1
4006,PL-49319,1.621603,754.200318,35,PVC,Urban,Routine,41,7.606816,38.504695,383.84802,Low,Severe,1,1
4007,PL-80037,9.092176,441.845581,11,Cast Iron,Suburban,Preventive,44,1.20962,33.224034,248.835578,High,Severe,0,1
4008,PL-94823,7.272157,657.555429,25,Cast Iron,Urban,Routine,65,9.723695,7.674205,873.468012,Critical,Moderate,0,1
4009,PL-79570,5.340779,645.210894,35,PVC,Urban,Corrective,17,8.459796,43.88711,532.011583,Critical,None,0,0
4010,PL-31688,7.70858,653.248856,30,PVC,Rural,Preventive,59,4.344464,43.462539,227.176932,Low,Severe,0,1
4011,PL-44918,5.677257,665.724713,12,PVC,Suburban,Corrective,53,8.184371,40.522554,116.8693,Low,Moderate,0,0
4012,PL-67369,9.724875,857.363904,4,Steel,Suburban,Routine,1,2.857101,6.313051,477.426307,Critical,Minor,0,1
4013,PL-77688,1.05325,624.35192,20,Steel,Suburban,Routine,47,8.646939,23.394676,297.329856,Medium,Minor,1,1
4014,PL-61346,8.601603,250.827875,18,Cast Iron,Suburban,Corrective,19,6.063885,5.299665,810.712625,High,None,0,1
4015,PL-87442,0.392262,1187.210224,13,Steel,Suburban,Routine,11,2.672276,49.723009,178.94106,Critical,None,1,1
4016,PL-38515,7.906688,392.619324,34,Steel,Suburban,Corrective,70,3.125898,40.803648,411.038529,Low,Minor,0,0
4017,PL-80992,9.236206,344.590781,11,Polyethylene,Urban,Corrective,42,4.125354,9.871693,75.999797,Medium,Minor,0,1
4018,PL-51809,5.712827,189.398482,13,Cast Iron,Suburban,Preventive,42,8.416619,35.727146,898.080621,High,Severe,0,1
4019,PL-58082,9.603864,480.127338,13,Polyethylene,Rural,Corrective,18,4.855647,40.615984,291.284258,Critical,Moderate,1,1
4020,PL-31501,8.70456,666.356759,27,Steel,Urban,Preventive,21,5.950371,20.014371,428.012542,Low,Severe,1,1
4021,PL-93735,4.919589,300.369152,5,PVC,Urban,Routine,49,2.337974,25.404169,377.929035,Medium,Minor,0,1
4022,PL-72100,8.051861,451.912671,23,Polyethylene,Rural,Corrective,45,1.541968,11.890005,457.308716,Critical,Minor,0,1
4023,PL-68507,5.375519,482.818123,49,Steel,Urban,Preventive,52,4.141266,39.089765,265.737747,Low,Moderate,1,1
4024,PL-77884,8.128987,187.691863,21,Steel,Suburban,Corrective,43,9.916323,16.066289,734.278371,Low,Minor,1,1
4025,PL-63761,8.466558,1191.72756,23,PVC,Rural,Preventive,3,5.890588,15.818783,944.91117,High,Moderate,0,0
4026,PL-96861,0.754812,1067.859609,38,Steel,Rural,Preventive,14,1.649068,32.142894,617.552687,Low,None,0,1
